Year;File;FileShort;LocBird;Longitude;Latitude;Date;Time;Speed;SitWater;Cap;DayNight;Vessel;DistToVessel;LocVessel;CapToVessel;NbBatRangeDet;Serie;PrlWind;PrpWind;WindDir;locint;intyet;intins
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;631;49.187599;-46.153683;10/03/2013;10:12:03;0.392951306855292;pose;105.365131180987;jour;VesselD;573.339501203677;803;313.055435170687;1;1;9.02036885428423;3.6170058422741;83.5152338123419;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;632;49.191345;-46.154396;10/03/2013;10:24:44;3.51690410413574;vol;164.232746148373;jour;VesselD;581.287707797208;802;268.829145868137;1;1;1.56761958124393;9.591264482793;83.5152338009538;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;633;49.200859;-46.177727;10/03/2013;10:37:30;0.345295462247852;pose;91.9044045211441;jour;VesselD;1690.28676910058;800;323.941291591831;1;1;9.61453895359703;1.41789500321822;83.5152338032317;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;634;49.20451;-46.177811;10/03/2013;10:51:04;0.295267392613725;pose;106.86270639913;jour;VesselD;1354.20335486441;799;304.466466975121;1;1;8.92275862993301;3.85151450241875;83.5152337953339;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;635;49.208851;-46.178722;10/03/2013;11:10:46;0.289867615725867;pose;105.135564591724;jour;VesselD;1206.94137198443;796;276.267324787476;1;1;9.03478864235867;3.58083505879463;83.5152338034166;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;636;49.212135;-46.179337;10/03/2013;11:25:49;2.52547856164744;pose;262.239516897361;jour;VesselD;2040.65980871592;794;267.159453162407;1;1;-9.71611907103116;0.216369424666377;83.5152338042525;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;637;49.178699;-46.182487;10/03/2013;11:42:57;0.163154657167105;pose;232.409425325384;jour;VesselD;265.560921876955;793;68.0422292033664;1;1;-8.3211467460538;5.02078702605718;83.5152338065401;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;638;49.17638;-46.183723;10/03/2013;12:05:57;1.22339487539385;pose;179.013158746738;jour;VesselD;469.514088758537;789;220.453835211383;1;1;-0.931129467347384;9.67381948588164;83.5152338085277;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;639;49.176823;-46.201523;10/03/2013;12:32:54;0.539714423058911;pose;271.580781719541;jour;VesselD;1186.73474710506;787;327.62263306886;1;1;-9.62239421743691;-1.36356703341736;83.515233796936;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;640;49.171646;-46.201424;10/03/2013;12:45:12;0.256087232011764;pose;247.211080233134;jour;VesselD;648.62703431322;785;304.703567037438;1;1;-9.32769684963681;2.72834327232875;83.5152338041111;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;641;49.169273;-46.202114;10/03/2013;12:58:05;0.0104173130007789;pose;133.033026935827;jour;VesselD;86.1781983186164;783;278.467650916533;1;1;6.30938359387392;7.39198648508915;83.5152338030675;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;642;49.169403;-46.202198;10/03/2013;13:19:58;1.80635056475718;pose;255.256807130057;jour;VesselD;994.411671181183;781;249.068573615769;1;1;-9.61774948937278;1.39595139244013;83.5152338022293;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;643;49.149368;-46.205845;10/03/2013;13:34:40;0.176683121987773;pose;212.985831393024;jour;VesselD;240.041863354557;780;125.315465187704;1;1;-6.17789501807607;7.50222624798911;83.5152338097295;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;644;49.148266;-46.20702;10/03/2013;13:49:21;0.158603629969816;pose;192.827709082416;nuit;VesselD;678.217749983264;778;235.196531642947;1;1;-3.21411061205676;9.17165625739703;83.5152337995608;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;645;49.147858;-46.20826;10/03/2013;14:04:12;2.00081418380324;pose;265.723402369912;nuit;VesselD;1041.17941520434;777;245.081926001369;1;1;-9.71131128869382;-0.374457720542395;83.5152337941386;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;646;49.124973;-46.209442;10/03/2013;14:18:54;0.94265681964946;pose;194.936301560686;nuit;VesselD;647.574772986209;775;178.216398668097;1;1;-3.58153085016123;9.08400583124944;83.4185825430686;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;647;49.122208;-46.216614;10/03/2013;14:33:29;0.742297400189264;pose;261.672359716354;nuit;VesselD;169.238193542001;774;263.262795918428;1;1;-9.76001989569679;0.297551354279103;83.41858253727;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;648;49.113773;-46.217468;10/03/2013;14:48:12;1.03196914892311;pose;233.655459704293;nuit;VesselD;417.165139936932;772;230.251674867859;1;1;-8.47646478639223;4.84727448138467;83.4185825446836;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;649;49.104172;-46.222355;10/03/2013;15:03:00;0.62726287541246;pose;263.471094654225;nuit;VesselD;107.750573140157;771;9.37944260107156;1;1;-9.76455042893239;-0.0089495065107299;83.4185825418196;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;650;49.096844;-46.222935;10/03/2013;15:18:04;0.66215002409716;pose;217.755114240594;nuit;VesselD;67.6732570698179;769;216.04182699146;1;1;-6.82416870411985;6.9840709239341;83.4185825476428;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;651;49.092224;-46.227062;10/03/2013;15:32:40;0.541751087010226;pose;256.113609838963;nuit;VesselD;291.354166166665;768;0.70048335607521;1;1;-9.68529967925944;1.24156969025804;83.4185825349171;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;652;49.086224;-46.228088;10/03/2013;15:47:17;0.497813060695843;pose;274.510757319787;nuit;VesselD;239.418342687941;766;318.320999210974;1;1;-9.58214234698823;-1.87858276764306;83.418582548795;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;653;49.080162;-46.227757;10/03/2013;16:02:56;0.493023861328741;pose;165.289805738304;nuit;VesselD;61.8272033149551;764;57.8871596044714;1;1;1.380692708566;9.66644778692479;83.4185825402456;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;654;49.082325;-46.233456;10/03/2013;16:25:04;0.679805711283108;pose;120.490504217929;nuit;VesselD;2879.80129795041;761;121.052669244364;1;1;7.79093718442573;5.88624013791171;83.4185825456343;1;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;655;49.093491;-46.238003;10/03/2013;16:49:29;0.806576650571804;pose;156.084254201983;nuit;VesselD;5671.18526266297;759;128.638016045881;1;1;2.90931815297118;9.3210725272161;83.4185825466992;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;656;49.097248;-46.243862;10/03/2013;17:04:12;0.425330421172251;pose;167.819755777807;nuit;VesselD;7384.73839549392;757;130.252711401121;1;1;0.952654350686192;9.71797174625185;83.4185825352346;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;657;49.098278;-46.247162;10/03/2013;17:18:54;0.466462683237423;pose;143.142795515143;nuit;VesselD;8023.14864390505;756;134.441268102082;1;1;4.92292410994485;8.43275419898826;83.4185825423932;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;658;49.101475;-46.250111;10/03/2013;17:33:32;0.421836807713573;pose;139.400843232484;nuit;VesselD;8022.60964771046;754;144.021652079158;1;1;5.46277551297459;8.09349175990658;83.4185825389186;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;659;49.104694;-46.252708;10/03/2013;17:48:33;0.473877581724263;pose;136.245842338662;nuit;VesselD;6198.15970642843;752;173.902666663177;1;1;5.89993974633588;7.7805678560396;83.4185825441168;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;660;49.109211;-46.25597;10/03/2013;18:06:12;0.491892584686428;pose;135.258457001739;nuit;VesselD;6662.36702569357;750;210.555119260109;1;1;6.03314054692018;7.67774317843063;83.4185825475719;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;661;49.113213;-46.258762;10/03/2013;18:21:00;0.500597562602511;pose;130.234945476282;nuit;VesselD;8217.37268298594;748;209.702755586615;1;1;6.68226429939923;7.11996271098416;83.4185825503801;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;662;49.11768;-46.261375;10/03/2013;18:35:58;0.533989983931247;pose;128.845400603612;nuit;VesselD;9184.25288074383;747;210.426735923418;1;1;6.85295661271874;6.95582567615268;83.4185825526494;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;663;49.122704;-46.264172;10/03/2013;18:51:26;0.542202306576396;pose;120.617296965692;nuit;VesselD;7970.87483439811;745;195.526250403315;1;1;7.77789215785868;5.90346667251971;83.4185825403727;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;664;49.128754;-46.266647;10/03/2013;19:08:02;0.539360021605652;pose;117.847568517847;nuit;VesselD;7613.40569802783;743;169.842179701291;1;1;8.02536724797675;5.48117378537555;83.5152337998145;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;665;49.134354;-46.268692;10/03/2013;19:23:04;0.523152255877649;pose;113.928504586155;nuit;VesselD;7869.30754083099;742;158.225867311445;1;1;8.38122379927502;4.91984483056651;83.5152338142157;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;666;49.139988;-46.27042;10/03/2013;19:38:09;0.502969235864485;pose;111.632462811898;nuit;VesselD;9381.10202296761;740;161.586852700194;1;1;8.57159764358291;4.58012001664912;83.5152338075398;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;667;49.145515;-46.271935;10/03/2013;19:53:17;0.541480637638535;pose;108.183150584083;nuit;VesselD;10017.2296695501;738;164.929611975376;1;1;8.83163466918432;4.05610830728761;83.5152338005062;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;669;49.157166;-46.274281;10/03/2013;20:22:04;0.558099297144592;pose;96.9386663122475;nuit;VesselD;10573.3642035339;734;206.669940491832;1;1;9.45302761423331;2.25611490286474;83.5152338038532;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;670;49.163326;-46.274799;10/03/2013;20:36:18;0.571741895413611;pose;88.1796517409197;nuit;VesselD;11857.1808398953;733;217.439218227376;1;1;9.68634095189816;0.790306582261988;83.5152337949625;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;671;49.169918;-46.274654;10/03/2013;20:51:04;0.686025623576202;pose;83.4471822214742;nuit;VesselD;13353.3656588646;731;226.653960406029;1;1;9.71852109611922;-0.0115427324165782;83.5152338094451;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;672;49.179661;-46.27388;10/03/2013;21:09:22;0.334579078914747;pose;64.3070212072899;nuit;VesselD;12028.993049386;729;235.737758079852;1;1;9.17749000138215;-3.19741501918607;83.5152338061855;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;673;49.183182;-46.272709;10/03/2013;21:24:19;0.378939968632192;pose;75.8475291096141;nuit;VesselD;9642.3401691441;728;241.81044040335;1;1;9.63163038957044;-1.29671954141561;83.5152338016563;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;674;49.187473;-46.271961;10/03/2013;21:39:16;0.360714602236388;pose;81.1809696360851;nuit;VesselD;5398.04186462513;726;270.594069427343;1;1;9.71046368683196;-0.395828898772992;83.5152338077525;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;675;49.191631;-46.271515;10/03/2013;21:54:12;0.325465415345431;pose;77.1289367637928;nuit;VesselD;4640.97852157829;725;300.460526458036;1;1;9.65822013176948;-1.08100389299418;83.5152338051927;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;676;49.195328;-46.270931;10/03/2013;22:09:07;0.562726306847489;pose;61.6585664888505;nuit;VesselD;5172.88697833241;723;334.879785399874;1;1;9.01994155973097;-3.61807128031276;83.5152338104933;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;677;49.201118;-46.268772;10/03/2013;22:24:05;0.287756687774269;pose;77.189564971352;nuit;VesselD;4877.5273022706;721;339.500072920971;1;1;9.65935860144075;-1.07078332969777;83.5152338042184;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;678;49.204464;-46.268246;10/03/2013;22:39:21;0.228945605694242;pose;80.3538963696702;nuit;VesselD;4799.73383239932;719;340.57832686788;1;1;9.70373835049651;-0.535954807319862;83.5152338090732;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;679;49.207417;-46.267899;10/03/2013;22:56:06;0.220386572801289;pose;80.579442296813;nuit;VesselD;4904.13061614223;717;325.013166796583;1;1;9.70577295600126;-0.497751802548762;83.515233799915;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;680;49.209919;-46.267612;10/03/2013;23:10:50;0.17588280467299;pose;90.1602163984566;nuit;VesselD;4997.7569146131;716;318.622622780385;1;1;9.65324102419327;1.12459915490725;83.5152338146154;0;1;1
2013;DistOis-Bat_j-n_An12645 AY8 GPS222 110313_VitPoseCap.csv;An12645 AY8 GPS222 110313;681;49.211998;-46.267616;10/03/2013;23:25:58;0.149521178623944;pose;74.7360534096634;nuit;VesselD;5221.75120768956;714;308.834327747068;1;1;9.60466480108875;-1.48330697736941;83.5152338028322;0;1;1
